"I","2012-05-09 03:46:59.000",74390,"015-78-5119","ACTV","Grosjean","Sara","\N","\N",2,"1971-03-21","21944 Richardson Upper","Apt. 678","63155","Las Vegas","TX","United States of America","\N","255","391-8397","\N","\N","\N","598-0014","\N","1","965","891-1672","\N","Sara.Grosjean@fastmail.fm","Sara.Grosjean@4uchat.de","AB6","WV2"
"I","2012-05-09 04:09:46.000",74392,"124-63-6599","ACTV","Dunningham","Florella","A","m",1,"1937-07-04","1949 Love Bird Way","\N","M1I 1Q8","Escondido","British Columbia","United States of America","\N","\N","570-2264","\N","1","216","490-3027","\N","\N","\N","\N","\N","Florella.A.Dunningham@spamavert.com","Florella.A.Dunningham@gmx.it","MT7","NS3"
"I","2012-05-13 11:10:12.000",74404,"421-65-9628","ACTV","Droste","Herbert","L","f",3,"1976-04-15","9749 Overton Ridge Boulevard","\N","79930","Naperville","KS","United States of America","\N","\N","462-2062","\N","\N","254","092-5244","\N","\N","\N","\N","\N","Herbert.L.Droste@SaveWildlife.com","\N","IA8","OR1"
"I","2012-05-14 02:19:20.000",74451,"040-97-8114","ACTV","Brierley","Maris","G","\N",3,"1975-01-30","23457 Crystal Hills Park","\N","91171","Wilmington","GA","United States of America","\N","\N","940-3878","\N","\N","\N","\N","\N","\N","\N","\N","\N","Maris.G.Brierley@animail.net","Maris.G.Brierley@webmail.co.za","MT3","NF6"
"I","2012-05-14 04:34:33.000",74457,"805-64-5510","ACTV","Tay","Ameline","\N","f",2,"1930-02-28","20000 Forest Crescent","\N","94143","Mobile","Manitoba","United States of America","\N","\N","455-8675","57489","\N","844","099-2298","\N","\N","\N","\N","\N","Ameline.Tay@myway.com","\N","ON6","LA1"
"I","2012-05-14 15:31:54.000",74496,"926-45-2277","ACTV","Kawa","Giampaolo","\N","M",3,"1971-04-01","18002 Cantrell Upper","\N","46220","Boise","AK","United States of America","\N","\N","651-0776","\N","\N","\N","476-5328","21883","\N","\N","\N","\N","Giampaolo.Kawa@mail.be","Giampaolo.Kawa@gmx.com","AZ1","MB8"
"I","2012-05-14 19:37:16.000",74513,"304-80-0836","ACTV","Mach","Jooran","\N","f",3,"2015-05-31","181 Nowita Drive","\N","72241","El Paso","WI","United States of America","\N","\N","384-1304","\N","1","297","139-9542","\N","\N","\N","\N","\N","Jooran.Mach@rediffmail.com","\N","HI3","NB3"
"I","2012-05-14 22:55:55.000",74524,"667-87-5574","ACTV","Hurwitz","Christie","S","\N",2,"1954-06-06","17489 Whistler Road","\N","76114","Garland","MA","United States of America","1","706","948-4980","\N","\N","\N","\N","\N","\N","\N","\N","\N","Christie.S.Hurwitz@buffaloes.com","Christie.S.Hurwitz@gmx.com.my","SK7","NJ3"
"I","2012-05-15 01:12:40.000",74533,"581-16-9261","ACTV","Gregarick","Myranda","Q","\N",3,"1990-04-16","8116 Martin Upper","\N","43650","Fayetteville","NH","United States of America","\N","991","315-4936","\N","\N","\N","\N","\N","\N","\N","\N","\N","Myranda.Q.Gregarick@consultant.com","\N","MT3","NY5"
"I","2012-05-15 02:09:12.000",74538,"287-80-1684","ACTV","Yee","Truus","\N","\N",1,"1952-08-04","8158 Watts Crescent","\N","T5C 1P1","Hay River","OH","United States of America","\N","389","447-0853","\N","\N","\N","474-6218","\N","\N","825","003-9030","\N","Truus.Yee@deadaddress.com","Truus.Yee@dcemail.com","PE2","BC5"
"I","2012-05-15 21:26:42.000",74599,"167-66-6009","ACTV","Caton","Shama","\N","\N",2,"1946-09-14","2989 Madison North","\N","B8B 1Y6","London","VT","United States of America","\N","\N","830-7744","\N","\N","\N","\N","\N","\N","479","667-7227","13087","Shama.Caton@gmx.pt","Shama.Caton@ip6.li","NY4","NY1"
"I","2012-05-16 10:53:40.000",74645,"222-51-0860","ACTV","Turbyfill","Burgess","A","\N",2,"1994-01-21","24696 Cordoba Crescent","\N","95180","Hull","NV","United States of America","\N","\N","717-9930","\N","\N","648","793-7486","\N","\N","318","513-7673","\N","Burgess.A.Turbyfill@gmx.sg","\N","IA4","SK1"
"I","2012-05-16 23:31:08.000",74687,"103-90-7807","ACTV","Jacobson","Cathal","\N","M",2,"1932-02-02","9109 Western Way","\N","Y1B 1G1","Vallejo","AK","United States of America","\N","\N","700-4775","\N","\N","\N","774-4346","\N","\N","\N","\N","\N","Cathal.Jacobson@mail2world.com","\N","ON10","HI6"
"I","2012-05-17 00:33:50.000",74691,"685-67-9922","ACTV","Polak","Leora","\N","M",3,"1967-12-10","22461 Morton East","\N","33129","Minneapolis","MA","United States of America","\N","319","814-0014","\N","\N","\N","136-5503","\N","\N","\N","\N","\N","Leora.Polak@gmx.us","\N","US3","OH3"
"I","2012-05-17 03:17:24.000",74702,"679-84-3848","ACTV","Stanley","Anver","C","\N",3,"1996-12-29","16152 Parkland North","\N","80138","Cheyenne","PA","United States of America","\N","671","614-4419","\N","\N","\N","870-5816","\N","\N","\N","\N","\N","Anver.C.Stanley@wildmail.com","Anver.C.Stanley@hush.ai","MB7","NB5"
"I","2012-05-17 04:22:59.000",74705,"083-08-3560","ACTV","Malott","J-Francois","\N","m",2,"1921-01-15","13750 Chimney Rock Lane","Apt. 322","M9F 1S3","Concord","IA","United States of America","\N","\N","843-2417","\N","\N","\N","\N","\N","\N","\N","\N","\N","J-Francois.Malott@gmx.es","J-Francois.Malott@shtrudel.biz","ON10","MO2"
"I","2012-05-17 05:20:44.000",74709,"212-50-3440","ACTV","Wiederhold","Shivdarsan","\N","\N",3,"1951-09-12","12974 Pharr Lane","\N","33614","Scottsdale","CA","United States of America","\N","804","644-5403","\N","\N","704","357-1737","\N","\N","\N","\N","\N","Shivdarsan.Wiederhold@whale-mail.com","Shivdarsan.Wiederhold@amplimail.com","ND2","NS1"
"I","2012-05-17 10:59:51.000",74728,"454-51-5655","ACTV","Beeby","Eunice","\N","f",3,"1952-05-28","2922 Taylor Crest Street","\N","90040","Rancho Cucamonga","AK","United States of America","1","659","053-8267","76693","\N","558","051-3732","\N","\N","419","254-9663","\N","Eunice.Beeby@buffaloes.com","Eunice.Beeby@hushmail.com","DE4","OR3"
"I","2012-05-17 13:29:43.000",74738,"115-46-5172","ACTV","Reimbursement","Fil","\N","\N",3,"1936-09-24","12513 Wesleyan Boulevard","\N","33714","Montgomery","Nova Scotia","United States of America","\N","\N","186-0238","\N","\N","\N","392-4082","\N","\N","\N","005-5992","\N","Fil.Reimbursement@eml.cc","\N","MB5","ID3"
"I","2012-05-17 14:20:50.000",74741,"569-74-3046","ACTV","Eisler","Carlen","\N","M",2,"1929-04-27","13971 Milbury Court","\N","M5D 1X6","Amarillo","AK","United States of America","\N","\N","328-2114","\N","\N","\N","\N","\N","\N","\N","\N","\N","Carlen.Eisler@mac.hush.com","\N","OH4","DC3"
"I","2012-05-22 12:03:47.000",74804,"054-66-6487","ACTV","Benwell","Maggy","\N","f",2,"1985-05-25","13762 Silver Sage Way","\N","35829","Amarillo","IA","United States of America","\N","593","443-3225","\N","1","799","293-3590","\N","\N","\N","\N","\N","Maggy.Benwell@teancum.net","\N","NF6","HI8"
"I","2012-05-23 02:06:24.000",74851,"511-87-5978","ACTV","Allan","Agnella","G","\N",2,"1927-09-07","2079 Sun Tree Drive","\N","H6B 1X9","Syracuse","Prince Edward Island","Canada","\N","\N","705-4796","\N","\N","\N","217-1273","\N","\N","\N","\N","\N","Agnella.G.Allan@mail.be","\N","GA1","NS9"
"I","2012-05-23 08:47:40.000",74873,"293-82-3700","ACTV","Dissinger","Milicent","\N","\N",1,"1961-09-25","11678 Newport News Lower","\N","77176","Fresno","OH","United States of America","\N","\N","571-5807","\N","\N","\N","111-7700","\N","\N","\N","\N","\N","Milicent.Dissinger@shtrudel.net","\N","NE3","SC4"
"I","2012-05-23 12:20:28.000",74885,"120-31-1725","ACTV","Cards","Drusi","A","F",2,"1994-12-31","3923 Blossom Upper","\N","06604","Raleigh","FL","United States of America","\N","\N","736-4681","\N","\N","\N","\N","\N","\N","\N","461-0152","\N","Drusi.A.Cards@quake0.de","\N","MT4","MB6"
"I","2012-05-23 12:53:01.000",74887,"031-07-8204","ACTV","Grovestine","Sandro","\N","f",2,"2008-03-26","22569 Cole Upper","\N","19902","Quebec","UT","United States of America","\N","716","795-8127","\N","\N","\N","073-2904","\N","\N","\N","135-6337","\N","Sandro.Grovestine@kify.net","\N","HI4","HI2"
"I","2012-05-23 18:56:37.000",74907,"614-78-5651","ACTV","Osburn","Casie","S","\N",2,"1947-08-14","15471 Wilmington Way","Apt. 597","T5A 1N1","Raleigh","Saskatchewan","United States of America","\N","\N","772-2419","65970","1","717","493-7133","\N","\N","\N","\N","\N","Casie.S.Osburn@wraped.net","Casie.S.Osburn@usa.com","HI4","PE7"
"I","2012-05-24 01:10:38.000",74931,"949-81-9226","ACTV","Charbonneau","Crissie","W","\N",3,"2007-02-18","22319 Amherst Street","\N","90242","Quebec","MA","United States of America","\N","\N","363-4301","\N","\N","\N","\N","\N","\N","\N","\N","\N","Crissie.W.Charbonneau@icqmail.com","Crissie.W.Charbonneau@rediffmail.com","MN2","VA4"
"I","2012-05-24 08:21:36.000",74956,"018-17-2349","ACTV","Longpre","Dani","\N","m",1,"1962-10-26","4923 North Lower","\N","19207","Fayetteville","IL","United States of America","\N","\N","620-7040","\N","\N","\N","\N","\N","\N","\N","\N","\N","Dani.Longpre@spamavert.com","Dani.Longpre@farce.de","NM4","IL1"
"I","2012-05-24 09:07:57.000",74958,"720-92-6236","ACTV","Dressler","Jada","\N","\N",3,"1939-03-04","21021 Winifred South","\N","94222","Mesquite","AZ","United States of America","\N","\N","880-2537","\N","1","429","770-4008","\N","\N","\N","\N","\N","Jada.Dressler@fastmail.fm","\N","SC5","ON5"
"I","2012-05-24 10:53:51.000",74966,"886-93-3338","ACTV","Dajerling","Jr","\N","\N",3,"1928-09-11","2459 Wilshire Court","\N","M5D 1U4","Chesapeake","IN","United States of America","1","625","960-2039","\N","\N","\N","714-1050","\N","\N","\N","\N","\N","Jr.Dajerling@mailvault.com","Jr.Dajerling@gmx.com.my","MB6","ME2"
"I","2012-05-25 04:11:06.000",75022,"732-54-9761","ACTV","Pattison","Lynnell","\N","F",2,"1934-09-29","5003 Travis Lower","\N","78724","Indianapolis","British Columbia","United States of America","\N","\N","402-6531","\N","1","986","648-3113","\N","\N","\N","\N","\N","Lynnell.Pattison@mail.be","Lynnell.Pattison@privacyharbor.com","NB1","OH4"
"I","2012-05-25 04:31:59.000",75024,"424-66-2982","ACTV","Coughran","Neely","\N","F",2,"1944-06-30","22014 Rose Park","Apt. 689","36107","Cheyenne","NH","United States of America","\N","500","516-7545","\N","1","379","846-6519","\N","\N","\N","276-0219","\N","Neely.Coughran@aggies.com","Neely.Coughran@operamail.com","OH5","OH6"
"I","2012-05-25 06:34:22.000",75031,"038-64-9307","ACTV","Robb","Marieka","\N","m",3,"1980-12-20","3469 Gates Court","\N","90895","Great Falls","OR","United States of America","\N","\N","279-7741","\N","\N","\N","637-7713","\N","1","700","493-7614","\N","Marieka.Robb@deadaddress.com","Marieka.Robb@gmx.com.my","AZ5","KY3"
"I","2012-05-25 10:02:15.000",75045,"043-43-0969","ACTV","Esry","Georgena","\N","\N",2,"1922-06-24","6015 Chamberlin Way","\N","78042","Sunnyvale","MI","United States of America","\N","\N","056-5720","\N","\N","792","310-0142","\N","\N","\N","\N","\N","Georgena.Esry@webmail.co.za","\N","NC2","NJ6"
"I","2012-05-25 11:14:52.000",75049,"778-26-8758","ACTV","Alleyne","Maxey","Y","\N",3,"2012-09-03","16236 Jack North","\N","B1C 1W2","Aurora","TN","United States of America","\N","768","798-6800","\N","\N","783","072-5184","\N","\N","905","221-2723","\N","Maxey.Y.Alleyne@mail.be","\N","MD3","SK6"
"I","2012-05-25 16:04:07.000",75065,"729-12-7745","ACTV","Ober","Maskell","\N","\N",2,"2000-05-30","19615 Ingersoll Rue","\N","94641","Chula Vista","OK","United States of America","\N","715","299-4160","\N","1","990","794-2104","\N","\N","488","594-6368","87285","Maskell.Ober@myway.com","\N","AR4","WV2"
"I","2012-05-25 20:39:57.000",75082,"321-01-8687","ACTV","Vezeau","Blaine","\N","\N",3,"1970-09-12","24450 Marcus Street","\N","76136","Ottawa","Manitoba","United States of America","\N","254","078-3011","\N","\N","\N","\N","\N","1","530","192-5289","\N","Blaine.Vezeau@shtrudel.biz","Blaine.Vezeau@hushmail.com","MO4","NJ4"
"I","2012-05-30 13:03:35.000",75125,"746-28-9320","ACTV","Gooderham","Hendra","P","\N",3,"2009-12-02","2409 Vinson Rue","\N","T5C 1T3","Evansville","MO","United States of America","\N","832","091-8580","\N","1","748","390-4426","\N","\N","\N","\N","\N","Hendra.P.Gooderham@teancum.net","Hendra.P.Gooderham@bulldogs.com","ND6","NB4"
"I","2012-05-31 00:51:34.000",75165,"024-39-5214","ACTV","Shalla","Devonna","\N","\N",1,"1998-11-08","14520 Zenith Park","Apt. 635","36157","Knoxville","CA","United States of America","1","533","048-2162","\N","\N","\N","188-8093","\N","\N","\N","\N","\N","Devonna.Shalla@snail-mail.net","\N","AB2","ID5"
"I","2012-05-31 04:52:11.000",75179,"422-99-5749","ACTV","Greger","Regan","\N","\N",2,"1940-09-10","8316 Garden Brook North","\N","T5D 1Q1","Rapid City","MN","United States of America","\N","\N","290-4584","\N","1","950","410-0623","\N","\N","\N","\N","\N","Regan.Greger@care2.com","Regan.Greger@mac.hush.com","VA3","HI6"
"I","2012-05-31 04:55:56.000",75180,"757-67-7192","ACTV","Alvi","Muhammad","\N","f",3,"1949-08-24","12273 Princeton Drive","\N","32242","Anchorage","TX","United States of America","\N","\N","996-4109","85529","\N","\N","862-8886","\N","\N","\N","\N","\N","Muhammad.Alvi@lpemail.com","Muhammad.Alvi@gmx.com.my","NJ2","GA1"
"I","2012-05-31 20:45:24.000",75229,"232-91-4449","ACTV","Evans","Erina","U","\N",2,"1976-11-24","13345 Nautilus Avenue","\N","33607","Hilo","IL","United States of America","\N","\N","305-5732","\N","\N","\N","850-1613","\N","\N","\N","\N","\N","Erina.U.Evans@lavabit.com","\N","ME4","SC6"
"U","2014-08-01 15:22:15.000",61918,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-08-02 06:04:23.000",16288,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-08-05 06:26:23.000",1979,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-08-11 14:00:27.000",106014,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-08-15 12:19:04.000",28393,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-08-24 11:43:49.000",23053,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-09-01 09:13:50.000",63728,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-09-02 13:38:59.000",30397,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-09-08 03:21:31.000",48372,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-09-08 08:41:00.000",85777,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-09-09 21:09:41.000",48202,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-09-10 13:46:40.000",24256,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-09-20 18:31:12.000",101824,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-09-24 17:29:31.000",105213,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-09-24 18:45:25.000",18908,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-09-26 00:34:33.000",22128,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-09-29 23:03:14.000",33669,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-10-06 00:39:28.000",106432,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-10-11 04:04:15.000",41730,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-10-13 08:50:18.000",30767,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-10-14 05:57:59.000",100516,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-10-19 00:23:33.000",58935,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-10-19 12:19:01.000",84046,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-10-25 14:17:43.000",86739,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-10-30 19:18:21.000",79878,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-11-04 22:18:33.000",87497,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-11-06 03:09:35.000",73042,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-11-07 21:53:07.000",95267,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-11-11 02:21:23.000",110059,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-11-11 22:39:38.000",91794,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-11-12 19:10:43.000",30555,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-11-16 02:42:42.000",40014,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-11-16 12:59:51.000",58488,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-11-16 15:52:01.000",62690,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-11-17 04:50:13.000",21521,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-11-22 16:52:11.000",108266,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-12-07 02:00:03.000",89918,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-12-07 10:47:49.000",34548,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-12-08 05:09:15.000",10036,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-12-14 13:49:05.000",20809,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-12-15 10:43:48.000",42256,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-12-16 03:18:05.000",18238,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-12-21 21:49:57.000",5395,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-12-26 15:51:06.000",49472,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2014-12-29 17:37:31.000",35033,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-01-05 19:34:40.000",16516,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-01-09 02:22:07.000",52881,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-01-11 18:48:37.000",39952,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-01-15 20:40:50.000",111919,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-01-16 21:06:23.000",12189,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-01-21 05:03:26.000",102945,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-01-21 17:47:43.000",30965,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-01-25 09:13:46.000",87022,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-01-30 17:15:31.000",15997,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-02-02 12:32:46.000",77628,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-02-02 12:49:28.000",106390,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-02-05 08:37:49.000",52432,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-02-10 21:13:08.000",110223,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"U","2015-02-12 08:55:00.000",72728,"\N","INAC","\N","\N","\N","\N",\\N,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
